anio,pais,exportacion
2013,Martinica,174574.62
2013,Mauricio,56126.77
2013,Mauritania,19071.08
2013,México,194261844.5
2013,Mónaco,45270.81
2013,Nicaragua,680085.71
2013,Nigeria,3328.32
2013,Noruega,111025.15
2013,Nueva Zelandia,564416.28
2013,Países Bajos,28336345.53
2013,Pakistán,19672.46
2013,Panamá,44334657.13
2013,Paraguay,3080839.62
2013,Perú,136429068
2013,Polonia,341229.54
2013,Portugal,763099.44
2013,Puerto Rico,13895143.98
2013,Reino Unido,13255781.54
2013,República Checa,440079.72
2013,República Democrática del Congo,3422.32
2013,República Dominicana ,13909975.74
2013,Reunión,42713.2
2013,Rumania,31194.12
2013,Rusia, Federación de,459097.05
2013,San Cristóbal y Nieves,1557.13
2013,San Vicente y las Granadinas,182.17
2013,Santa Lucia,477.56
2013,Seychelles,69633.59
2013,Singapur,715584.02
2013,Sri Lanka,469585.58
2013,Sudáfrica,152327.32
2013,Suecia,3819526.84
2013,Suiza,768708.76
2013,Surinam,1165374.58
2013,Tailandia,1367761.03
2013,Taiwán, Provincia de China,375621.65
2013,Tanzania, República Unida de,23026.05
2013,Trinidad y Tobago,278470.51
2013,Turquía,693081.68
2013,Ucrania,66209.02
2013,Uganda,2613.58
2013,Uruguay,1243450.32
2013,Venezuela,233641115.6
2013,Vietnam,166809.56
2013,Vírgenes (británicas), Islas,26367.18
2013,Vírgenes (de los Estados Unidos), Islas,4379.87
2013,Yemen,76.27
2013,Zambia,8809.33
2013,ZFP Barranquilla,1997900.99
2013,ZFP Bogotá,687904.76
2013,ZFP Candelaria,2155243
2013,ZFP Cartagena,252486.27
2013,ZFP Pacifico,24832.51
2013,ZFP Palmaseca,779868.5
2013,ZFP Rionegro,463037.24
2014,Alemania,8051301.59
2014,Angola,52577.54
2014,Anguila,13315.72
2014,Antigua y Barbuda,91.85
2014,Antillas Holandesas,1672619.4
2014,Arabia Saudita,198950.73
2014,Argentina,7089816.1
2014,Armenia,4217.69
2014,Aruba,2518173.89
2014,Australia,2221959.26
2014,Austria,33408.4
2014,Bahamas,264408.16
2014,Barbados,148433.74
2014,Bélgica,5000339.38
2014,Belice,2716.16
2014,Benin,59.53
2014,Bermudas,1532.47
2014,Bolivia,10058272.46
2014,Brasil,104344901.4
2014,Caimán, Islas,25064.13
2014,Camboya,893894.05
2014,Canadá,11652976.21
2014,Chile,41404305.66
2014,China,1687823.81
2014,Chipre,33723.14
2014,Comoras,1106.16
2014,Congo,964.32
2014,Corea,941486.03
2014,Costa de Marfil,18578.7
2014,Costa Rica,69538661.01
2014,Cuba,1953673.43
2014,Dinamarca,1045610.17
2014,Dominica,1121.69
2014,Ecuador,341868771.2
2014,El Salvador,8053646.24
2014,Emiratos Árabes Unidos,2489072.48
2014,Eslovenia,10300.4
2014,España,15810146.85
2014,Estados Unidos,483336346.3
2014,Estonia,7311.87
2014,Filipinas,284988.65
2014,Finlandia,181297.03
2014,Francia,13496142.27
2014,Gabón,13.79
2014,Georgia,10989.01
2014,Ghana,243441.04
2014,Granada,32.85
2014,Grecia,520735.09
2014,Guadalupe,128394.97
2014,Guam,93046.16
2014,Guatemala,18747671.76
2014,Guayana Francesa,1356.25
2014,Guinea,37.74
2014,Guinea Ecuatorial,122.14
2014,Guyana,256784.87
2014,Haití,249863.29
2014,Honduras,2450064.21
2014,Hong Kong,5356055.53
2014,India,484856.97
2014,Indonesia,305322.07
2014,Irak,2868.64
2014,Irán, República Islámica de,4089.08
2014,Israel,204331.63
2014,Italia,4224983.7
2014,Jamaica,662736.03
2014,Japón,5907687.88
2014,Jordania,57.52
2014,Kenia,198934.85
2014,Kuwait,1431313.63
2014,Letonia,141007.34
2014,Líbano,46610.04
2014,Liberia,705.04
2014,Libia,75.47
2014,Luxemburgo,167810.92
2014,Malasia,412947.17
2014,Maldivas,39426.99
2014,Marruecos,24130.23
2014,Martinica,106388.37
2014,Mauricio,104249.31
2014,México,181606339.7
2014,Mónaco,48558.38
2014,Mongolia,2057.25
2014,Nepal,2262.34
2014,Nicaragua,450802.15
2014,Nigeria,579604.6
2014,Noruega,249147.98
2014,Nueva Zelandia,519901.71
2014,Países Bajos,27200817.28
2014,Pakistán,149597.51
2014,Panamá,35683106.27
2014,Paraguay,397789.78
2014,Perú,136713262.4
2014,Polinesia Francesa,20069.88
2014,Polonia,70390.82
2014,Portugal,1470823.11
2014,Puerto Rico,13152578.52
2014,Reino Unido,13131649.35
2014,República Checa,114354.25
2014,República Democrática del Congo,2375.18
2014,República Dominicana ,15690448.95
2014,Reunión,27184.64
2014,Rusia, Federación de,260235.4
2014,San Cristóbal y Nieves,196.2
2014,San Vicente y las Granadinas,477.6
2014,Santa Lucia,497.95
2014,Senegal,19724.65
2014,Seychelles,166212.28
2014,Sierra Leona,113.7
2014,Singapur,401192.47
2014,Sri Lanka,274440.36
2014,Sudáfrica,272061.04
2014,Sudan,20.22
2014,Suecia,4416513.68
2014,Suiza,2588144.2
2014,Surinam,622342.04
2014,Tailandia,1371829.34
2014,Taiwán, Provincia de China,529570.58
2014,Tanzania, República Unida de,1122.73
2014,Trinidad y Tobago,843331.04
2014,Turquía,745216.86
2014,Ucrania,81279
2014,Uganda,77.88
2014,Uruguay,2182754.27
2014,Venezuela,164403520.2
2014,Vietnam,457106.95
2014,Vírgenes (británicas), Islas,30042.38
2014,Yemen,154.05
2014,ZFP Bogotá,863344.95
2014,ZFP Candelaria,161591.94
2014,ZFP la Cayena,138850.74
2014,ZFP Pacifico,1363591.34
2014,ZFP Palmaseca,925369.06
2014,ZFP Rionegro,1689776.62
2014,ZFPE KC Antioquia G,L,1209.15
2015,Afganistán,80.81
2015,Alemania,8014599.37
2015,Angola,35249.88
2015,Antigua y Barbuda,12639.76
2015,Arabia Saudita,756399.53
2015,Argentina,9071859.56
2015,Aruba,3605713.97
2015,Australia,1900229.58
2015,Austria,160369.81
2015,Bahamas,531396.08
2015,Bahrein,90029.14
2015,Barbados,170775.38
2015,Bélgica,7165104.45
2015,Belice,19159.02
2015,Bermudas,20234.78
2015,Bolivia,19454795.84
2015,Brasil,109687087
2015,Caimán, Islas,135678.66
2015,Camboya,1491142.59
2015,Canadá,16730138.94
2015,Chile,66401724.01
2015,China,2603693.24
2015,Chipre,46966.02
2015,Colombia,1212632.64
2015,Comoras,88.22
2015,Congo,174.64
2015,Corea,2433506.08
2015,Costa Rica,97875446.03
2015,Croacia,15580.28
2015,Cuba,1376890.32
2015,Curazao,3776188.16
2015,Dinamarca,500850.78
2015,Dominica,55.76
2015,Ecuador,352749326.7
2015,Egipto,550.72
2015,El Salvador,9731378.08
2015,Emiratos Árabes Unidos,1199518.36
2015,Eritrea,23551.61
2015,España,21854064.92
2015,Estados Unidos,818997377.3
2015,Estonia,20776.62
2015,Filipinas,482075.52
2015,Finlandia,88044.04
2015,Francia,12749912.48
2015,Ghana,104415.52
2015,Granada,7.13
2015,Grecia,714665.26
2015,Guadalupe,219372.28
2015,Guam,75458.94
2015,Guatemala,32363419.8
2015,Guayana Francesa,433.26
2015,Guinea,363.93
2015,Guinea Ecuatorial,324.37
2015,Guyana,50443.67
2015,Haití,2005725.41
2015,Honduras,7479038.75
2015,Hong Kong,6608873.56
2015,Hungría,2732.56
2015,India,695073.35
2015,Indonesia,425008.87
2015,Irán, República Islámica de,78869.63
2015,Israel,672298.34
2015,Italia,4594357.72
2015,Jamaica,1198808.06
2015,Japón,8189686.96
2015,Jordania,51.7
2015,Kenia,81661.12
2015,Kuwait,2305162.83
2015,Letonia,18335.02
2015,Líbano,117081.61
2015,Liberia,450.68
2015,Libia,23.71
2015,Lituania,18544.49
2015,Luxemburgo,3176.3
2015,Madagascar,7434.38
2015,Malasia,333658.6
2015,Maldivas,74320.91
2015,Malta,18230.66
2015,Marruecos,917.7
2015,Martinica,157089.08
2015,Mauricio,91445.92
2015,Mauritania,18582.76
2015,México,260312915.5
2015,Mónaco,1815.02
2015,Nicaragua,1098438.34
2015,Nigeria,2366609.21
2015,Noruega,75934.13
2015,Nueva Zelandia,497223.93
2015,Países Bajos,34246986.24
2015,Pakistán,47618.19
2015,Panamá,48125581.16
2015,Paraguay,548410.85
2015,Perú,174900628.6
2015,Polinesia Francesa,16921.12
2015,Polonia,52594.32
2015,Portugal,2298615.19
2015,Puerto Rico,24193489.81
2015,Qatar,72852.88
2015,Reino Unido,15771906.69
2015,República Checa,401517.74
2015,República Democrática del Congo,733.8
2015,República Dominicana ,25039458.7
2015,Reunión,240610.26
2015,Rumania,11157.49
2015,Rusia, Federación de,154327.03
2015,San Vicente y las Granadinas,343.41
2015,Santa Lucia,20492.38
2015,Senegal,14609.64
2015,Seychelles,131302.34
2015,Sierra Leona,23.85
2015,Singapur,475149.33
2015,Sri Lanka,787507.8
2015,Sudáfrica,247327.39
2015,Suecia,4824614.36
2015,Suiza,2376358.16
2015,Surinam,68564.25
2015,Tailandia,1723183.65
2015,Taiwán, Provincia de China,891591.34
2015,Tanzania, República Unida de,15681.42
2015,Togo,695.42
2015,Tonga,109.74
2015,Trinidad y Tobago,946881.49
2015,Turquía,795177.04
2015,Uganda,120.11
2015,Uruguay,3437565.85
2015,Venezuela,123442148.5
2015,Vietnam,258873.31
2015,Vírgenes (británicas), Islas,33780.96
2015,Vírgenes (de los Estados Unidos), Islas,41296.96
2015,Yemen,163.94
2015,ZFP Barranquilla,6482.82
2015,ZFP Bogotá,169418.45
2015,ZFP Candelaria,7484.13
2015,ZFP Internacional de Pereira,48177.17
2015,ZFP la Cayena,122455.34
2015,ZFP Pacifico,6084127.33
2015,ZFP Palmaseca,2338106.97
2015,ZFP Rionegro,315103.43
2016,Alemania,10893778.02
2016,Angola,82410.63
2016,Antigua y Barbuda,38.57
2016,Arabia Saudita,1509098.54
2016,Argelia,106381.23
2016,Argentina,12748831.31
2016,Aruba,2818197.17
2016,Australia,1474463.89
2016,Austria,14360.83
2016,Bahamas,408361.74
2016,Bahrein,0.12
2016,Bangla Desh,128495.23
2016,Barbados,113232.63
2016,Bélgica,781602.25
2016,Belice,58885.67
2016,Benin,97.14
2016,Bermudas,37559.1
2016,Bolivia,13392267.24
2016,Brasil,97327346.07
2016,Cabo Verde,166.96
2016,Caimán, Islas,85872.22
2016,Camboya,3776333.38
2016,Canadá,12443720.02
2016,Chile,58695448.01
2016,China,3803751.47
2016,Chipre,6193.03
2016,Colombia,1514701.18
2016,Comoras,67.16
2016,Congo,365.33
2016,Corea,447712.5
2016,Costa de Marfil,159115.62
2016,Costa Rica,108967642.4
2016,Croacia,18048.45
2016,Cuba,2449617.91
2016,Curazao,3359447.78
2016,Dinamarca,602023.05
2016,Dominica,7.02
2016,Ecuador,286667889.7
2016,Egipto,2286.39
2016,El Salvador,8035570.76
2016,Emiratos Árabes Unidos,1142725.89
2016,España,31384262.95
2016,Estados Unidos,737828722.2
2016,Estonia,26641.12
2016,Etiopia,70528.58
2016,Filipinas,2935443.05
2016,Finlandia,3499.11
2016,Francia,10322216.35
2016,Georgia,75848.47
2016,Ghana,20919.83
2016,Granada,14.17
2016,Grecia,1452172.34
2016,Guadalupe,165266.28
2016,Guatemala,34344290.48
2016,Guayana Francesa,24861.34
2016,Guinea,2095.24
2016,Guinea Ecuatorial,89.02
2016,Guyana,34043.08
2016,Haití,925152.97
2016,Honduras,9586299.32
2016,Hong Kong,7012376.02
2016,Hungría,9988.51
2016,India,1297064.07
2016,Indonesia,4471764.2
2016,Irak,48705.2
2016,Irán, República Islámica de,78756.11
2016,Irlanda,70950.75
2016,Israel,825591.86
2016,Italia,4514981.82
2016,Jamaica,1111070.13
2016,Japón,6216129.19
2016,Jordania,175779.27
2016,Kenia,28.51
2016,Kuwait,1691430.84
2016,Letonia,41960.84
2016,Líbano,154816.29
2016,Libia,188.52
2016,Lituania,43209.96
2016,Luxemburgo,57028.12
2016,Madagascar,1785.32
2016,Malasia,504734.84
2016,Maldivas,25869.44
2016,Mali,372.01
2016,Marruecos,1968
2016,Martinica,198609.38
2016,Mauricio,87483.29
2016,México,234341883.1
2016,Nicaragua,1420517.55
2016,Níger,474.78
2016,Nigeria,2969.33
2016,Noruega,33757.14
2016,Nueva Caledonia,15732.13
2016,Nueva Zelandia,176655.99
2016,Países Bajos,35614073.38
2016,Pakistán,74851.55
2016,Panamá,57170018.8
2016,Paraguay,663782.75
2016,Perú,151844224.5
2016,Polonia,96765.71
2016,Portugal,1889758.77
2016,Puerto Rico,23486603.72
2016,Qatar,410208.81
2016,Reino Unido,13676342.88
2016,República Checa,125382.2
2016,República Dominicana ,23437704.8
2016,Rumania,42932.72
2016,Rusia, Federación de,192486.46
2016,San Cristóbal y Nieves,16.34
2016,San Vicente y las Granadinas,941.26
2016,Santa Lucia,135.84
2016,Senegal,4482.62
2016,Seychelles,35943.58
2016,Sierra Leona,60.79
2016,Singapur,1005845.02
2016,Sri Lanka,725969.43
2016,Sudáfrica,382979.34
2016,Suecia,811622.42
2016,Suiza,2302657.45
2016,Surinam,4746.27
2016,Tailandia,1673840
2016,Taiwán, Provincia de China,1433334.37
2016,Tanzania, República Unida de,307.69
2016,Togo,18.75
2016,Tonga,188.32
2016,Trinidad y Tobago,1300589.76
2016,Túnez,63.3
2016,Turquía,822005.08
2016,Uganda,45949.33
2016,Uruguay,1982660.25
2016,Vanuatu,423.65
2016,Venezuela,49170596.29
2016,Vietnam,1011483.73
2016,Vírgenes (británicas), Islas,9570.83
2016,Yemen,380.21
2016,ZFP Barranquilla,27723.2
2016,ZFP Bogotá,898009.09
2016,ZFP Internacional de Pereira,13013.95
2016,ZFP la Cayena,60862.23
2016,ZFP Pacifico,940917.33
2016,ZFP Palmaseca,2119313.81
2016,ZFP Rionegro,127991.93
2017,Alemania,3888794.59
2017,Arabia Saudita,263161.38
2017,Argentina,8078382.49
2017,Aruba,1226008.97
2017,Australia,790728.42
2017,Austria,10304.33
2017,Bahamas,157068.36
2017,Bahrein,351.98
2017,Barbados,10941.96
2017,Bélgica,632571.08
2017,Belice,14.58
2017,Bermudas,94332.68
2017,Bolivia,7856617.52
2017,Brasil,52534695.47
2017,Bulgaria,29.2
2017,Camboya,811839.36
2017,Canadá,6797112.15
2017,Chile,22058270.46
2017,China,264259.84
2017,Chipre,28489.87
2017,Colombia,689181.31
2017,Comoras,30.59
2017,Congo,181.52
2017,Corea,159352.09
2017,Costa de Marfil,551101.07
2017,Costa Rica,44236953.7
2017,Cuba,962226.33
2017,Curazao,1452717.03
2017,Dinamarca,8126.21
2017,Djibouti,189.9
2017,Ecuador,145520164.2
2017,El Salvador,10201970.45
2017,Emiratos Árabes Unidos,671216.9
2017,Eslovaquia,234.3
2017,Eslovenia,42895.17
2017,España,13424943.74
2017,Estados Unidos,338219835.6
2017,Estonia,35424.17
2017,Fiji,221.42
2017,Filipinas,75691.54
2017,Francia,7180073.58
2017,Gabón,145.67
2017,Georgia,4642.2
2017,Ghana,273856.13
2017,Granada,56938.51
2017,Grecia,1188147.71
2017,Guadalupe,49284.87
2017,Guatemala,15506651.78
2017,Guayana Francesa,12495.17
2017,Guinea,291.13
2017,Guyana,12407.97
2017,Haití,475340.84
2017,Honduras,6371486.56
2017,Hong Kong,1649637.78
2017,Hungría,8982.71
2017,India,361276.29
2017,Indonesia,31382.13
2017,Irak,60969.18
2017,Irlanda,465.22
2017,Israel,294664.16
2017,Italia,1847937.87
2017,Jamaica,373216.94
2017,Japón,2195402.96
2017,Jordania,15.27
2017,Kuwait,621494.73
2017,Letonia,69000.58
2017,Líbano,207084.58
2017,Libia,29.35
2017,Lituania,13585.41
2017,Luxemburgo,101326.58
2017,Malasia,27065.32
2017,Maldivas,64711.79
2017,Marruecos,589.87
2017,Martinica,21402.41
2017,Mauricio,7100.83
2017,México,102503102.3
2017,Namibia,234.3
2017,Nicaragua,468706.25
2017,Nigeria,340.31
2017,Noruega,69894.01
2017,Nueva Zelandia,700.01
2017,Países Bajos,17597615.71
2017,Panamá,19466387.01
2017,Paraguay,289091.48
2017,Perú,67564222.19
2017,Polonia,57691.94
2017,Portugal,1412403.56
2017,Puerto Rico,9082981.56
2017,Qatar,172935.34
2017,Reino Unido,5176302.1
2017,República Checa,99564.8
2017,República Dominicana ,11184671.76
2017,Rumania,96477.8
2017,Rusia, Federación de,106927.08
2017,San Vicente y las Granadinas,336.42
2017,Santa Lucia,14.4
2017,Senegal,5.42
2017,Serbia,89346.33
2017,Seychelles,39398.66
2017,Sierra Leona,29.25
2017,Singapur,222978.65
2017,Sri Lanka,438939.29
2017,Sudáfrica,68233.13
2017,Suecia,29.3
2017,Suiza,132008.33
2017,Surinam,52208.29
2017,Tailandia,1014997.51
2017,Taiwán, Provincia de China,250656.97
2017,Tanzania, República Unida de,16639.99
2017,Tonga,14.67
2017,Trinidad y Tobago,571769.1
2017,Turquía,296728.61
2017,Ucrania,28567.84
2017,Uruguay,1111322.16
2017,Venezuela,22362350.41
2017,Vietnam,542874
2017,Vírgenes (británicas), Islas,35123.73
2017,Yemen,28.93
2017,ZFP Bogotá,164593.21
2017,ZFP Intexzona,1374.04
2017,ZFP Pacifico,2620.28
2017,ZFP Palmaseca,659778.53
2017,ZFP Rionegro,335058.46
