anio,mes,departamento,cantidadunidades,valormilespesos,toneladas
2006,Abril,Antioquia,3000,16863.55,3
2006,Abril,Antioquia,3560,19656.22,3.56
2006,Abril,Antioquia,4542.72,38710.21,4.54
2006,Abril,Antioquia,3713.96,32513.38,3.71
2006,Abril,Antioquia,216,3096.9,0.22
2006,Abril,Antioquia,146,1917.63,0.15
2006,Abril,Antioquia,643.2,14758.68,0.64
2006,Abril,Antioquia,9929.09,92879.13,9.93
2006,Abril,Antioquia,100000,899901.31,100
2006,Abril,Antioquia,25319.54,231689.24,25.32
2006,Abril,Antioquia,16939.99,130500.6,16.94
2006,Abril,Antioquia,6788,59219.15,6.79
2006,Abril,Antioquia,5854.16,124967.53,5.85
2006,Abril,Antioquia,1981.6,36290.37,1.98
2006,Abril,Antioquia,1814.4,15683.41,1.81
2006,Abril,Antioquia,21888.72,172790.29,21.89
2006,Abril,Antioquia,8340,31965.84,8.34
2006,Abril,Antioquia,954.72,6612.99,0.95
2006,Abril,Antioquia,1512,12966.65,1.51
2006,Abril,Antioquia,450,5581.3,0.45
2006,Abril,Antioquia,19440,77012.49,19.44
2006,Abril,Antioquia,576,3802.47,0.58
2006,Abril,Antioquia,7484.4,56189.82,7.48
2006,Abril,Antioquia,57453.6,312611.33,57.45
2006,Abril,Antioquia,2917.44,29587.08,2.92
2006,Abril,Antioquia,136548.86,1203587.45,136.55
2006,Abril,Antioquia,42678.88,251241.28,42.68
2006,Abril,Antioquia,352,5296.14,0.35
2006,Abril,Antioquia,180,679.34,0.18
2006,Abril,Antioquia,38510.8,189365.82,38.51
2006,Abril,Antioquia,9100,38758.29,9.1
2006,Abril,Antioquia,10211.94,98747.17,10.21
2006,Abril,Antioquia,32708.33,287225.83,32.71
2006,Abril,Antioquia,2994.36,27823.48,2.99
2006,Agosto,Antioquia,1411.2,10621.76,1.41
2006,Agosto,Antioquia,14945.6,67796.82,14.95
2006,Agosto,Antioquia,1440,14466.58,1.44
2006,Agosto,Antioquia,1120,14439.35,1.12
2006,Agosto,Antioquia,17539.2,355388.05,17.54
2006,Agosto,Antioquia,679.68,5020.75,0.68
2006,Agosto,Antioquia,2680,12998.26,2.68
2006,Agosto,Antioquia,11700,89273.46,11.7
2006,Agosto,Antioquia,4976.72,60667.39,4.98
2006,Agosto,Antioquia,53265.6,517255.64,53.27
2006,Agosto,Antioquia,2720,24109.63,2.72
2006,Agosto,Antioquia,1546.8,29087.91,1.55
2006,Agosto,Antioquia,1840,23618.24,1.84
2006,Agosto,Antioquia,15230.39,376742.14,15.23
2006,Agosto,Antioquia,5400,21156.62,5.4
2006,Agosto,Antioquia,15847.47,185188.84,15.85
2006,Agosto,Antioquia,117142.3,652969,117.14
2006,Agosto,Antioquia,1908,11946.1,1.91
2006,Agosto,Antioquia,8893.5,163581.17,8.89
2006,Agosto,Antioquia,118644.28,1076598.49,118.64
2006,Agosto,Antioquia,61165,336301.16,61.16
2006,Agosto,Antioquia,47,626.15,0.05
2006,Agosto,Antioquia,500,2674.31,0.5
2006,Agosto,Antioquia,62931,290135.13,62.93
2006,Agosto,Antioquia,2000,11159.98,2
2006,Agosto,Antioquia,1475.84,20134.96,1.48
2006,Agosto,Antioquia,98132.93,859370.39,98.13
2006,Agosto,Antioquia,3686.88,19463.59,3.69
2006,Diciembre,Antioquia,560,6869.84,0.56
2006,Diciembre,Antioquia,3474.72,63202.29,3.47
2006,Diciembre,Antioquia,506.11,9846.45,0.51
2006,Diciembre,Antioquia,1980,9783.73,1.98
2006,Diciembre,Antioquia,41.47,544.92,0.04
2006,Diciembre,Antioquia,75,901.31,0.08
2006,Diciembre,Antioquia,1600,5341.06,1.6
2006,Diciembre,Antioquia,200,904.86,0.2
2006,Diciembre,Antioquia,2396.16,20082.01,2.4
2006,Diciembre,Antioquia,2430.72,19837.47,2.43
2006,Diciembre,Antioquia,133.92,1842.93,0.13
2006,Diciembre,Antioquia,144,779.46,0.14
2006,Diciembre,Antioquia,5600,72118,5.6
2006,Diciembre,Antioquia,34715.95,519430.03,34.72
2006,Diciembre,Antioquia,14550,56708.2,14.55
2006,Diciembre,Antioquia,18542.86,77175.86,18.54
2006,Diciembre,Antioquia,60000,522594.54,60
2006,Diciembre,Antioquia,15259.32,240682.86,15.26
2006,Diciembre,Antioquia,16560,142699.29,16.56
2006,Diciembre,Antioquia,160000,1375718.96,160
2006,Diciembre,Antioquia,1050,5028.5,1.05
2006,Diciembre,Antioquia,7219.78,148840.28,7.22
2006,Diciembre,Antioquia,10950.82,122469.85,10.95
2006,Diciembre,Antioquia,560,3254.53,0.56
2006,Diciembre,Antioquia,3095,34706.51,3.1
2006,Diciembre,Antioquia,216,1207.84,0.22
2006,Diciembre,Antioquia,250,1079.24,0.25
2006,Diciembre,Antioquia,125,624.82,0.13
2006,Diciembre,Antioquia,4700,23938.72,4.7
2006,Diciembre,Antioquia,216,2377.82,0.22
2006,Diciembre,Antioquia,13412,61374.01,13.41
2006,Diciembre,Antioquia,93385.8,508664.92,93.39
2006,Diciembre,Antioquia,1200,8143.44,1.2
2006,Diciembre,Antioquia,27727.1,479776.51,27.73
2006,Diciembre,Antioquia,202624.54,1830283.95,202.62
2006,Diciembre,Antioquia,68540,363547.64,68.54
2006,Diciembre,Antioquia,47,883.46,0.05
2006,Diciembre,Antioquia,1920,20704.04,1.92
2006,Diciembre,Antioquia,0.29,0.69,0
2006,Diciembre,Antioquia,0.25,0.92,0
2006,Diciembre,Antioquia,6.81,16.05,0.01
2006,Diciembre,Antioquia,0.25,4.59,0
2006,Diciembre,Antioquia,510,3723.11,0.51
2006,Enero,Antioquia,3600,13538.44,3.6
2006,Enero,Antioquia,69.12,2420.56,0.07
2006,Enero,Antioquia,300.67,3091.13,0.3
2006,Enero,Antioquia,5620.8,23785.43,5.62
2006,Enero,Antioquia,7159.68,59547.04,7.16
2006,Enero,Antioquia,7175.68,59200.96,7.18
2006,Enero,Antioquia,230.4,3125.34,0.23
2006,Enero,Antioquia,4620,21316.24,4.62
2006,Enero,Antioquia,200000,1742976,200
2006,Enero,Antioquia,50531.2,966753.43,50.53
2006,Enero,Antioquia,126,894.77,0.13
2006,Enero,Antioquia,86.4,638.35,0.09
2006,Enero,Antioquia,216,2487.91,0.22
2006,Enero,Antioquia,414.72,3108.37,0.41
2006,Enero,Antioquia,1872,12721.96,1.87
2006,Enero,Antioquia,480,2460.67,0.48
2006,Enero,Antioquia,7200,51947.52,7.2
2006,Enero,Antioquia,2261.22,44448.64,2.26
2006,Enero,Antioquia,6064.45,47688.61,6.06
2006,Enero,Antioquia,45696,394807.71,45.7
2006,Enero,Antioquia,72.8,2118.91,0.07
2006,Enero,Antioquia,13582.66,106251.82,13.58
2006,Enero,Antioquia,97999.2,479104.41,98
2006,Enero,Antioquia,9705.6,81745.89,9.71
2006,Enero,Antioquia,162766.45,1253849.36,162.77
2006,Enero,Antioquia,5635.2,29320.33,5.64
2006,Enero,Antioquia,1200,31796.95,1.2
2006,Enero,Antioquia,71013.6,365825.96,71.01
2006,Enero,Antioquia,9283.2,64881.35,9.28
2006,Enero,Antioquia,32937.6,267935.81,32.94
2006,Febrero,Antioquia,1500,6422.99,1.5
2006,Febrero,Antioquia,40,9.02,0.04
2006,Febrero,Antioquia,15571.91,296715.39,15.57
2006,Febrero,Antioquia,32377.64,135225.02,32.38
2006,Febrero,Antioquia,2973.34,25605.79,2.97
2006,Febrero,Antioquia,3110.4,19788.55,3.11
2006,Febrero,Antioquia,11456,97630.34,11.46
2006,Febrero,Antioquia,200000,1793138.7,200
2006,Febrero,Antioquia,27274.8,143006.48,27.27
2006,Febrero,Antioquia,3400,8564.78,3.4
2006,Febrero,Antioquia,12820,50517.51,12.82
2006,Febrero,Antioquia,74098.8,350715.72,74.1
2006,Febrero,Antioquia,4878,22402.71,4.88
2006,Febrero,Antioquia,6964.93,69042.75,6.96
2006,Febrero,Antioquia,227277.02,1787770.8,227.28
2006,Febrero,Antioquia,21680,106989.75,21.68
2006,Febrero,Antioquia,2528.8,48738.81,2.53
2006,Febrero,Antioquia,87844,437352.95,87.84
2006,Febrero,Antioquia,9000,36518.76,9
2006,Febrero,Antioquia,472.32,3175.82,0.47
2006,Febrero,Antioquia,82585.58,678338.99,82.59
2006,Febrero,Antioquia,14724,72431.31,14.72
2006,Febrero,Antioquia,2810.3,18106.84,2.81
2006,Febrero,Antioquia,373.25,3778.99,0.37
2006,Julio,Antioquia,3080,13731.63,3.08
2006,Julio,Antioquia,46.08,1735.76,0.05
2006,Julio,Antioquia,55.3,680.23,0.06
2006,Julio,Antioquia,2577.79,54989.85,2.58
2006,Julio,Antioquia,15800,84057.38,15.8
2006,Julio,Antioquia,3246.08,34362.55,3.25
2006,Julio,Antioquia,14948,146038.63,14.95
2006,Julio,Antioquia,21664,126341.37,21.66
2006,Julio,Antioquia,5940,24477.4,5.94
2006,Julio,Antioquia,4202,24958.89,4.2
2006,Julio,Antioquia,13796,62058.68,13.8
2006,Julio,Antioquia,98274.5,549140.23,98.27
2006,Julio,Antioquia,1758,11316.17,1.76
2006,Julio,Antioquia,11067.84,111791.13,11.07
2006,Julio,Antioquia,182772.56,1622819.32,182.77
2006,Julio,Antioquia,2520,22751.92,2.52
2006,Julio,Antioquia,80784.88,489949.04,80.78
2006,Julio,Antioquia,218.4,4733.55,0.22
2006,Julio,Antioquia,70587.8,348614.76,70.59
2006,Julio,Antioquia,11400,53810.29,11.4
2006,Julio,Antioquia,3501.12,34107.06,3.5
2006,Julio,Antioquia,13667.52,142431.64,13.67
2006,Julio,Antioquia,4483.6,22734.79,4.48
2006,Junio,Antioquia,2340,14309.56,2.34
2006,Junio,Antioquia,180,1149.23,0.18
2006,Junio,Antioquia,691.2,8135.8,0.69
2006,Junio,Antioquia,1500,6548.71,1.5
2006,Junio,Antioquia,4500,22535.25,4.5
2006,Junio,Antioquia,16800,82693.49,16.8
2006,Junio,Antioquia,1497.6,16610.99,1.5
2006,Junio,Antioquia,3800.21,35039.58,3.8
2006,Junio,Antioquia,8000,33330.88,8
2006,Junio,Antioquia,3400,16338.71,3.4
2006,Junio,Antioquia,1008.88,8857.02,1.01
2006,Junio,Antioquia,3321.62,40718.73,3.32
2006,Junio,Antioquia,2593.67,12512.34,2.59
2006,Junio,Antioquia,11700,90539.83,11.7
2006,Junio,Antioquia,4808.93,52996.7,4.81
2006,Junio,Antioquia,1728,12144.35,1.73
2006,Junio,Antioquia,11398.4,107490.31,11.4
2006,Junio,Antioquia,28080,167481.46,28.08
2006,Junio,Antioquia,1881.36,13929.03,1.88
2006,Junio,Antioquia,3039.12,27858.05,3.04
2006,Junio,Antioquia,1360.8,14552.71,1.36
2006,Junio,Antioquia,200,2802.37,0.2
2006,Junio,Antioquia,4384,65304.47,4.38
2006,Junio,Antioquia,100284,603294.94,100.28
2006,Junio,Antioquia,500,3618.7,0.5
2006,Junio,Antioquia,8380.8,90407.17,8.38
2006,Junio,Antioquia,174470.85,1556588.05,174.47
2006,Junio,Antioquia,42314.6,291517.27,42.31
2006,Junio,Antioquia,42552.8,236345.8,42.55
2006,Junio,Antioquia,2878.4,34611.46,2.88
2006,Junio,Antioquia,9171.47,95762.65,9.17
2006,Junio,Antioquia,5791.68,65025.72,5.79
2006,Marzo,Antioquia,360,1900.42,0.36
2006,Marzo,Antioquia,350,1538.44,0.35
2006,Marzo,Antioquia,2140,8200.86,2.14
2006,Marzo,Antioquia,531,3133.13,0.53
2006,Marzo,Antioquia,64.6,721.09,0.06
2006,Marzo,Antioquia,35,301.47,0.04
2006,Marzo,Antioquia,267.6,2835.47,0.27
2006,Marzo,Antioquia,7120,37391.07,7.12
2006,Marzo,Antioquia,7441.92,61057.81,7.44
2006,Marzo,Antioquia,4877.44,40178.85,4.88
2006,Marzo,Antioquia,259.2,3549.31,0.26
2006,Marzo,Antioquia,28027.78,443448.32,28.03
2006,Marzo,Antioquia,8450,34437.09,8.45
2006,Marzo,Antioquia,419.76,16542.18,0.42
2006,Marzo,Antioquia,1440,7406.6,1.44
2006,Marzo,Antioquia,9253.8,67288.55,9.25
2006,Marzo,Antioquia,6008.95,60913.46,6.01
2006,Marzo,Antioquia,5875.2,42154.13,5.88
2006,Marzo,Antioquia,24508,208290.57,24.51
2006,Marzo,Antioquia,13996.8,106689.67,14
2006,Marzo,Antioquia,540,2926.51,0.54
2006,Marzo,Antioquia,6055.36,97614.18,6.06
2006,Marzo,Antioquia,183.17,6636.6,0.18
2006,Marzo,Antioquia,13126,51488.27,13.13
2006,Marzo,Antioquia,26738.4,135317.26,26.74
2006,Marzo,Antioquia,3244.9,30535.46,3.24
2006,Marzo,Antioquia,103212.43,831691.69,103.21
2006,Marzo,Antioquia,50398.6,266255.27,50.4
2006,Marzo,Antioquia,3900,30442.57,3.9
2006,Marzo,Antioquia,575.5,12477.06,0.58
2006,Marzo,Antioquia,38.16,1306.57,0.04
2006,Marzo,Antioquia,936,32633.41,0.94
2006,Marzo,Antioquia,103.68,1384.75,0.1
2006,Marzo,Antioquia,783.84,14575.8,0.78
2006,Marzo,Antioquia,372,8402.38,0.37
2006,Marzo,Antioquia,112234.4,529571.21,112.23
2006,Marzo,Antioquia,15891.6,67056.22,15.89
2006,Marzo,Antioquia,15430.08,108773.47,15.43
2006,Marzo,Antioquia,37695.77,309637.63,37.7
2006,Marzo,Antioquia,10840.16,71504.46,10.84
2006,Mayo,Antioquia,6329.84,33902.76,6.33
2006,Mayo,Antioquia,511.99,4858.69,0.51
2006,Mayo,Antioquia,413.31,5558.5,0.41
2006,Mayo,Antioquia,22.39,14.28,0.02
2006,Mayo,Antioquia,3000,13105.28,3
2006,Mayo,Antioquia,582.48,5272.54,0.58
2006,Mayo,Antioquia,1900,24235.63,1.9
2006,Mayo,Antioquia,8218.88,203739.67,8.22
2006,Mayo,Antioquia,33367.72,164894.66,33.37
2006,Mayo,Antioquia,54,321.72,0.05
2006,Mayo,Antioquia,100.2,1141.66,0.1
2006,Mayo,Antioquia,17.28,300.37,0.02
2006,Mayo,Antioquia,3456,27337.86,3.46
2006,Mayo,Antioquia,7.58,4.66,0.01
2006,Mayo,Antioquia,3951.7,40949.11,3.95
2006,Mayo,Antioquia,15103.79,133910.88,15.1
2006,Mayo,Antioquia,240000,2191822.52,240
2006,Mayo,Antioquia,13754,80494.53,13.75
2006,Mayo,Antioquia,14490,125563.1,14.49
2006,Mayo,Antioquia,2240.64,16740.08,2.24
2006,Mayo,Antioquia,3326.4,29783.16,3.33
2006,Mayo,Antioquia,1000,8651.9,1
2006,Mayo,Antioquia,792,4740.56,0.79
2006,Mayo,Antioquia,140784,794807.52,140.78
2006,Mayo,Antioquia,560,3760.61,0.56
2006,Mayo,Antioquia,3288.16,30215.25,3.29
2006,Mayo,Antioquia,216574.96,1828585.86,216.57
2006,Mayo,Antioquia,94187.52,522271.95,94.19
2006,Mayo,Antioquia,12546,59295.76,12.55
2006,Mayo,Antioquia,46591.2,245439.02,46.59
2006,Mayo,Antioquia,9400,42074.91,9.4
2006,Mayo,Antioquia,4105.44,35752.92,4.11
2006,Mayo,Antioquia,38698.61,402119.48,38.7
2006,Mayo,Antioquia,11284.36,76398.72,11.28
2006,Noviembre,Antioquia,2137.2,15253.66,2.14
2006,Noviembre,Antioquia,1764,8304.35,1.76
2006,Noviembre,Antioquia,5660,28286.69,5.66
2006,Noviembre,Antioquia,28.8,253.5,0.03
2006,Noviembre,Antioquia,164.16,2115.8,0.16
2006,Noviembre,Antioquia,4350,129951.72,4.35
2006,Noviembre,Antioquia,460.8,3431.34,0.46
2006,Noviembre,Antioquia,5202.4,24108.11,5.2
2006,Noviembre,Antioquia,366.48,8250.47,0.37
2006,Noviembre,Antioquia,1516.8,18283.89,1.52
2006,Noviembre,Antioquia,5010,27863.82,5.01
2006,Noviembre,Antioquia,16000,61293.14,16
2006,Noviembre,Antioquia,9708.07,85576.27,9.71
2006,Noviembre,Antioquia,78112.35,680819.14,78.11
2006,Noviembre,Antioquia,2400,20836.62,2.4
2006,Noviembre,Antioquia,14020,171835.67,14.02
2006,Noviembre,Antioquia,6162.55,143860.77,6.16
2006,Noviembre,Antioquia,814.75,28606.97,0.81
2006,Noviembre,Antioquia,41748,229553.57,41.75
2006,Noviembre,Antioquia,770.4,6613.52,0.77
2006,Noviembre,Antioquia,11554.2,95132.8,11.55
2006,Noviembre,Antioquia,3000,15271.34,3
2006,Noviembre,Antioquia,13108,58429.66,13.11
2006,Noviembre,Antioquia,66879.6,364053.84,66.88
2006,Noviembre,Antioquia,1004,5720.98,1
2006,Noviembre,Antioquia,21850.56,206366.94,21.85
2006,Noviembre,Antioquia,253575.73,2005272.09,253.58
2006,Noviembre,Antioquia,400,115.27,0.4
2006,Noviembre,Antioquia,47020.72,256427.75,47.02
2006,Noviembre,Antioquia,1040,13037.57,1.04
2006,Noviembre,Antioquia,104,2004.07,0.1
2006,Noviembre,Antioquia,3073.2,58699.08,3.07
2006,Noviembre,Antioquia,5400,48998.95,5.4
2006,Noviembre,Antioquia,45401.6,216271.83,45.4
2006,Noviembre,Antioquia,2400,11621.69,2.4
2006,Noviembre,Antioquia,7940.16,63510.73,7.94
2006,Noviembre,Antioquia,6074.79,56741.12,6.07
2006,Noviembre,Antioquia,1200,9768.96,1.2
2006,Noviembre,Antioquia,17774.68,166770.87,17.77
2006,Octubre,Antioquia,180,1047.11,0.18
2006,Octubre,Antioquia,602.56,15145.12,0.6
2006,Octubre,Antioquia,282.6,7749.89,0.28
2006,Octubre,Antioquia,2191.2,9790.88,2.19
2006,Octubre,Antioquia,1476.8,22384.24,1.48
2006,Octubre,Antioquia,2376,26684.19,2.38
2006,Octubre,Antioquia,37670.8,683314.29,37.67
2006,Octubre,Antioquia,2312.13,50342.27,2.31
2006,Octubre,Antioquia,667.8,18623.27,0.67
2006,Octubre,Antioquia,102.74,103.35,0.1
2006,Octubre,Antioquia,26302.8,419213.28,26.3
2006,Octubre,Antioquia,48852.13,455984.54,48.85
2006,Octubre,Antioquia,9920,64642.47,9.92
2006,Octubre,Antioquia,936,8622.83,0.94
2006,Octubre,Antioquia,1512,17245.66,1.51
2006,Octubre,Antioquia,50880,243169.43,50.88
2006,Octubre,Antioquia,2779.97,76743.27,2.78
2006,Octubre,Antioquia,1826.21,45605.86,1.83
2006,Octubre,Antioquia,2360,14471.02,2.36
2006,Octubre,Antioquia,570,7208.68,0.57
2006,Octubre,Antioquia,1520,7619.23,1.52
2006,Octubre,Antioquia,250.56,2855.88,0.25
2006,Octubre,Antioquia,13500,62010.18,13.5
2006,Octubre,Antioquia,57809.2,314689.73,57.81
2006,Octubre,Antioquia,3080,20006.5,3.08
2006,Octubre,Antioquia,10529.25,128163.75,10.53
2006,Octubre,Antioquia,150734.26,1221560.76,150.73
2006,Octubre,Antioquia,5350,43270.21,5.35
2006,Octubre,Antioquia,61158.96,312501.28,61.16
2006,Octubre,Antioquia,165.6,4016.57,0.17
2006,Octubre,Antioquia,47,314.18,0.05
2006,Octubre,Antioquia,2,0.47,0
2006,Octubre,Antioquia,180,1347.72,0.18
2006,Octubre,Antioquia,155899.6,794124.38,155.9
2006,Octubre,Antioquia,31223,134602.79,31.22
2006,Octubre,Antioquia,10070.75,85869.56,10.07
2006,Octubre,Antioquia,88855.76,808512.84,88.86
2006,Octubre,Antioquia,1200,13021.36,1.2
2006,Octubre,Antioquia,587.52,5675.97,0.59
2006,Septiembre,Antioquia,35.2,568.58,0.04
2006,Septiembre,Antioquia,2820,16151.54,2.82
2006,Septiembre,Antioquia,0.88,0.48,0
2006,Septiembre,Antioquia,3.94,2.18,0
2006,Septiembre,Antioquia,594,4169.72,0.59
2006,Septiembre,Antioquia,691,5349.84,0.69
2006,Septiembre,Antioquia,317,2764.18,0.32
2006,Septiembre,Antioquia,288,2764.18,0.29
2006,Septiembre,Antioquia,5136.8,24704.13,5.14
2006,Septiembre,Antioquia,2390.4,22337.86,2.39
2006,Septiembre,Antioquia,1317.6,12130.73,1.32
2006,Septiembre,Antioquia,116772,605001.57,116.77
2006,Septiembre,Antioquia,4480,58091.12,4.48
2006,Septiembre,Antioquia,806.4,13006.55,0.81
2006,Septiembre,Antioquia,53897.54,1071314.83,53.9
2006,Septiembre,Antioquia,366.34,15198.74,0.37
2006,Septiembre,Antioquia,925.2,6931.84,0.93
2006,Septiembre,Antioquia,1080,7321.76,1.08
2006,Septiembre,Antioquia,6227.42,66062.68,6.23
2006,Septiembre,Antioquia,13425.34,126138.24,13.43
2006,Septiembre,Antioquia,17336,157988.72,17.34
2006,Septiembre,Antioquia,18670,129345.18,18.67
2006,Septiembre,Antioquia,4795.71,59700.5,4.8
2006,Septiembre,Antioquia,22975.2,224042.95,22.98
2006,Septiembre,Antioquia,11340,48913.82,11.34
2006,Septiembre,Antioquia,1080,6217.77,1.08
2006,Septiembre,Antioquia,8480,40648.14,8.48
2006,Septiembre,Antioquia,2160,15011,2.16
2006,Septiembre,Antioquia,2246.4,20739.83,2.25
2006,Septiembre,Antioquia,26848.8,145809.32,26.85
2006,Septiembre,Antioquia,2400,15515.42,2.4
2006,Septiembre,Antioquia,8701.43,188722.81,8.7
2006,Septiembre,Antioquia,69665.29,662110.27,69.67
2006,Septiembre,Antioquia,15886.78,89200.08,15.89
2006,Septiembre,Antioquia,1512,25644.87,1.51
2006,Septiembre,Antioquia,150,179.78,0.15
2006,Septiembre,Antioquia,129.28,2714.73,0.13
2006,Septiembre,Antioquia,4.5,225.73,0
2006,Septiembre,Antioquia,1600,10953.76,1.6
2006,Septiembre,Antioquia,201.6,3036.33,0.2
2006,Septiembre,Antioquia,187658.4,1013189.33,187.66
2006,Septiembre,Antioquia,37400,179355.25,37.4
2006,Septiembre,Antioquia,21727.36,240043.61,21.73
2006,Septiembre,Antioquia,147769.96,1358688.27,147.77
2006,Septiembre,Antioquia,26803,138148.49,26.8
2006,Agosto,Atlántico,900,6620.53,0.9
2006,Diciembre,Atlántico,375,3629.95,0.38
2006,Diciembre,Atlántico,2419.2,21182.14,2.42
2006,Diciembre,Atlántico,1209.6,10591.07,1.21
2006,Noviembre,Atlántico,2400,20186.86,2.4
2006,Noviembre,Atlántico,16800,70654.01,16.8
2006,Octubre,Atlántico,750,9466.02,0.75
2006,Abril,Bogotá,19995,181131.73,20
2006,Abril,Bogotá,75,1234,0.08
2006,Abril,Bogotá,400,4003.8,0.4
2006,Abril,Bogotá,120,1016.2,0.12
2006,Abril,Bogotá,108,981.14,0.11
2006,Abril,Bogotá,5175,58910.11,5.17
2006,Abril,Bogotá,108,380.65,0.11
2006,Abril,Bogotá,45.78,273.21,0.05
2006,Abril,Bogotá,25,380,0.03
2006,Agosto,Bogotá,864,4129.7,0.86
2006,Agosto,Bogotá,500,2863.55,0.5
2006,Agosto,Bogotá,25000,100396.9,25
2006,Agosto,Bogotá,19530,222592,19.53
2006,Agosto,Bogotá,72,250.17,0.07
2006,Agosto,Bogotá,61.81,669.07,0.06
2006,Agosto,Bogotá,1000,2607.54,1
2006,Agosto,Bogotá,18,150.8,0.02
2006,Agosto,Bogotá,30,886.04,0.03
2006,Agosto,Bogotá,40,1076.37,0.04
2006,Diciembre,Bogotá,180,306.82,0.18
2006,Diciembre,Bogotá,23,733.15,0.02
2006,Diciembre,Bogotá,64.8,1412.23,0.06
2006,Diciembre,Bogotá,2400,14120.86,2.4
2006,Diciembre,Bogotá,105.3,827.38,0.11
2006,Diciembre,Bogotá,3948,20276.67,3.95
2006,Diciembre,Bogotá,1040,6568.16,1.04
2006,Diciembre,Bogotá,657.4,3964.07,0.66
2006,Diciembre,Bogotá,373.4,4644.29,0.37
2006,Diciembre,Bogotá,115.7,1826.76,0.12
2006,Diciembre,Bogotá,128,709.46,0.13
2006,Diciembre,Bogotá,28.5,1101.92,0.03
2006,Enero,Bogotá,360,4078.17,0.36
2006,Enero,Bogotá,778,10350.33,0.78
2006,Enero,Bogotá,3984,33474.59,3.98
2006,Enero,Bogotá,0.45,2.27,0
2006,Enero,Bogotá,173,6558.7,0.17
2006,Enero,Bogotá,119.57,959.02,0.12
2006,Enero,Bogotá,442,13372.05,0.44
2006,Enero,Bogotá,1080,6288.7,1.08
2006,Febrero,Bogotá,322,1683.24,0.32
2006,Febrero,Bogotá,448.5,1669.43,0.45
2006,Febrero,Bogotá,25,225.37,0.03
2006,Febrero,Bogotá,120,601.73,0.12
2006,Febrero,Bogotá,303,2459.58,0.3
2006,Febrero,Bogotá,1072.29,18581.91,1.07
2006,Febrero,Bogotá,648,4027.78,0.65
2006,Febrero,Bogotá,49.2,1538.5,0.05
2006,Febrero,Bogotá,5,22.54,0.01
2006,Julio,Bogotá,122.5,1173.2,0.12
2006,Julio,Bogotá,142.62,1365.84,0.14
2006,Julio,Bogotá,50000,214300.3,50
2006,Julio,Bogotá,12938,154277.2,12.94
2006,Julio,Bogotá,108,390.46,0.11
2006,Julio,Bogotá,300,1423.65,0.3
2006,Julio,Bogotá,17.16,206.33,0.02
2006,Julio,Bogotá,13.02,149.68,0.01
2006,Julio,Bogotá,483,3014.03,0.48
2006,Junio,Bogotá,4.09,78.58,0
2006,Junio,Bogotá,25,378.45,0.03
2006,Junio,Bogotá,500,3129.99,0.5
2006,Junio,Bogotá,543.21,6621.67,0.54
2006,Junio,Bogotá,39.59,1073.28,0.04
2006,Junio,Bogotá,105.59,1231.63,0.11
2006,Junio,Bogotá,131.99,844.55,0.13
2006,Junio,Bogotá,192,1123.72,0.19
2006,Junio,Bogotá,500,4805.58,0.5
2006,Junio,Bogotá,10080,130790.4,10.08
2006,Junio,Bogotá,10080,137903.64,10.08
2006,Junio,Bogotá,2453,19198.98,2.45
2006,Junio,Bogotá,252,836.41,0.25
2006,Junio,Bogotá,99.81,1693.18,0.1
2006,Junio,Bogotá,30,486.6,0.03
2006,Junio,Bogotá,55,351.26,0.06
2006,Junio,Bogotá,12,194.64,0.01
2006,Junio,Bogotá,240,1661.66,0.24
2006,Marzo,Bogotá,750,3791.75,0.75
2006,Marzo,Bogotá,6221,30065.41,6.22
2006,Marzo,Bogotá,148.5,506.31,0.15
2006,Marzo,Bogotá,126.11,1281.22,0.13
2006,Marzo,Bogotá,39,689.26,0.04
2006,Marzo,Bogotá,100,474.18,0.1
2006,Marzo,Bogotá,8,173.35,0.01
2006,Marzo,Bogotá,23.28,30.8,0.02
2006,Marzo,Bogotá,20,29.92,0.02
2006,Mayo,Bogotá,1620,7715.61,1.62
2006,Mayo,Bogotá,1564,17705.94,1.56
2006,Mayo,Bogotá,296.64,2584.94,0.3
2006,Mayo,Bogotá,500,4516.51,0.5
2006,Mayo,Bogotá,1250,6471.84,1.25
2006,Mayo,Bogotá,27990,162125.48,27.99
2006,Mayo,Bogotá,6220.8,32172.58,6.22
2006,Mayo,Bogotá,3,118.89,0
2006,Mayo,Bogotá,259,10655.48,0.26
2006,Mayo,Bogotá,40.86,396.94,0.04
2006,Mayo,Bogotá,62,445.63,0.06
2006,Mayo,Bogotá,19.91,138.89,0.02
2006,Mayo,Bogotá,18.66,330.79,0.02
2006,Mayo,Bogotá,21,156.23,0.02
2006,Mayo,Bogotá,600,3345.27,0.6
2006,Mayo,Bogotá,57.25,1404.17,0.06
2006,Noviembre,Bogotá,864,3935.02,0.86
2006,Noviembre,Bogotá,1052.2,9815.77,1.05
2006,Noviembre,Bogotá,652,6703.85,0.65
2006,Noviembre,Bogotá,492,11319.89,0.49
2006,Noviembre,Bogotá,360,3359.92,0.36
2006,Noviembre,Bogotá,3000,25064.86,3
2006,Noviembre,Bogotá,1251,19197.85,1.25
2006,Noviembre,Bogotá,32,274,0.03
2006,Noviembre,Bogotá,241.11,3078.32,0.24
2006,Noviembre,Bogotá,100,229.54,0.1
2006,Noviembre,Bogotá,248.42,1354.76,0.25
